id,tipo,temp_ar_kelvin,temp_processo_kelvin,velocidade_rotacao_rpm,torque_nm,tipo_falha
5281,1,303.6,312.9,1480,41.4,1
5034,1,304.0,313.1,1564,50.9,1
8194,1,299.5,310.8,1873,22.3,1
2776,1,300.1,309.4,1560,47.7,1
253,1,298.0,308.2,1620,35.8,1
302,1,297.7,308.4,1740,27.1,1
9836,1,298.4,309.3,1545,36.9,1
2125,1,299.2,308.9,1430,39.1,1
6044,2,300.7,310.9,1468,41.8,1
607,1,297.9,309.8,1461,50.5,1
1134,2,296.8,307.9,1418,47.9,1
3395,1,301.5,310.6,1405,42.3,1
9268,1,298.2,308.8,1362,57.3,1
9244,1,298.3,308.8,1454,49.0,1
2507,2,299.2,309.1,1503,34.7,1
3419,0,301.6,310.6,1555,40.4,1
8669,1,297.5,308.8,1502,45.9,1
6501,2,300.9,310.0,1416,46.6,1
7344,1,299.6,310.2,1468,48.0,1
463,1,297.4,308.7,1433,43.4,1
3922,1,302.7,311.5,1494,41.4,1
821,1,296.7,307.6,1516,37.4,1
6872,1,301.0,311.3,1349,47.0,1
6519,0,301.0,310.0,1212,67.9,1
4287,2,301.7,309.9,1434,47.9,1
7162,1,300.2,310.2,1440,42.9,1
8368,1,298.9,309.8,1390,49.9,1
8454,1,298.6,309.9,1564,37.1,1
6216,1,301.1,310.8,1521,41.0,1
3444,1,301.5,310.5,1535,39.0,1
9538,2,299.3,310.6,1457,42.1,1
8645,2,297.6,308.5,1443,38.2,1
2936,2,300.8,309.7,1680,28.2,1
7910,1,300.7,312.2,1590,38.5,1
5678,1,302.3,311.8,1281,51.7,1
7425,2,300.1,311.4,1575,29.8,5
6315,2,301.0,310.4,1793,25.0,1
7455,1,300.2,311.6,1446,47.3,1
9402,2,297.7,308.2,1720,25.6,1
470,2,297.3,308.8,1586,32.7,1
1919,2,298.1,307.9,1496,40.0,1
1275,0,298.1,309.5,1530,40.2,1
651,1,297.6,309.2,1611,33.1,1
6856,2,301.1,311.3,1654,30.7,1
5982,2,300.7,310.7,1347,46.5,1
4319,1,301.5,310.1,1541,42.2,1
2207,1,299.9,309.2,1436,52.0,1
6703,2,301.6,310.8,1664,32.0,1
5098,1,304.2,313.4,1457,49.4,1
150,1,298.4,308.3,1473,39.9,1
2826,1,300.3,309.4,1470,33.5,1
2469,2,298.9,308.6,1524,40.4,1
4076,1,302.0,310.6,1583,38.9,1
4429,1,302.4,310.1,1906,21.2,1
3652,1,302.1,311.5,1444,44.9,1
6908,1,300.9,311.3,1449,40.2,1
8492,1,298.5,309.5,1579,38.6,1
4523,2,302.5,310.5,1918,21.6,1
5817,1,301.3,311.0,1582,35.6,1
4560,1,302.7,310.7,1433,43.7,1
1078,1,296.8,307.6,1547,36.5,1
7298,1,300.1,310.5,1500,39.8,1
9952,1,298.2,307.8,1355,59.4,1
9169,0,297.6,308.8,1385,44.4,1
1847,0,297.7,307.3,1514,38.6,1
4133,2,301.8,310.3,1409,52.5,1
2553,0,299.3,309.1,1552,40.7,1
7361,1,299.5,310.1,1585,35.2,1
7102,1,300.8,310.2,1850,22.8,1
2960,2,300.7,309.4,1589,35.0,1
4897,2,303.7,312.4,1642,32.3,1
1481,2,298.2,309.3,2056,18.7,1
7720,0,300.6,311.7,1535,33.3,1
259,1,298.1,308.2,1482,37.9,1
6485,0,300.6,309.8,1913,22.5,1
7926,2,300.7,311.9,1697,28.2,1
9816,2,298.4,309.1,1576,38.8,1
7312,0,300.0,310.5,1558,36.7,1
1008,2,296.2,307.2,1633,31.1,1
6138,2,300.9,310.8,1988,19.7,1
8111,0,300.3,311.8,2141,18.5,1
5209,1,303.8,312.7,1664,29.3,1
4310,2,301.3,309.9,1501,39.5,1
3418,1,301.6,310.6,1621,33.7,1
2639,1,299.8,309.5,1739,27.5,1
3956,1,302.3,311.5,1448,49.6,1
1483,2,298.1,309.1,1448,52.5,1
609,1,298.0,309.9,1403,47.7,1
684,1,297.7,309.0,1874,24.4,1
4811,2,303.4,312.1,1499,39.4,1
3757,1,302.3,311.1,1546,33.1,1
2948,1,300.7,309.5,1592,29.0,1
1085,2,297.0,307.7,1498,47.1,1
8789,1,297.4,308.5,1369,53.2,1
7025,1,300.6,310.6,2127,18.7,1
9474,1,298.7,309.5,1446,40.0,1
5716,0,302.2,311.9,1597,35.8,1
3869,2,302.7,311.7,1759,29.9,1
152,2,298.4,308.2,1463,37.6,1
8122,1,300.2,311.6,1827,27.0,1
3693,1,302.1,311.3,1758,24.4,1
3313,1,301.4,310.4,1639,28.9,1
3867,1,302.6,311.6,1311,53.2,1
4839,0,303.3,311.8,1649,29.4,1
7767,1,300.3,311.4,1318,52.7,1
2014,1,298.6,308.4,1485,42.9,1
5859,1,301.3,311.0,1348,44.5,1
7686,1,300.8,311.7,1397,43.5,1
389,1,297.6,308.7,1455,48.2,1
8116,1,300.4,311.8,1367,57.2,1
5704,0,302.3,311.7,1456,45.4,1
9508,1,299.3,310.5,1505,38.8,1
3602,1,301.7,310.5,1377,43.1,1
1105,1,296.6,307.4,1389,42.7,1
3033,2,300.6,309.8,1447,42.9,1
213,0,298.4,308.7,1344,52.9,1
134,2,298.7,308.4,1430,49.6,1
6207,2,300.8,310.6,1669,28.4,1
2317,1,299.2,308.8,1542,39.2,1
9878,1,298.8,309.7,1374,58.6,1
7847,2,300.2,311.6,1608,35.0,5
3328,2,301.5,310.6,2432,14.2,1
1449,2,299.0,310.3,1657,31.0,1
6802,1,301.1,310.7,1334,48.2,1
8147,1,299.6,310.9,1533,31.8,1
1259,1,297.5,308.9,1427,50.4,1
6414,1,300.4,310.1,1614,33.5,1
2220,2,299.6,309.1,1435,48.4,1
6533,0,301.2,310.6,1352,52.0,1
1094,2,296.8,307.5,1443,39.2,1
6234,1,301.2,310.9,1467,37.1,1
9939,1,298.3,308.1,1528,33.9,1
8371,1,298.8,309.8,1634,33.6,1
2719,1,299.5,309.1,1357,47.3,1
7726,1,300.6,311.7,1744,26.9,1
6353,1,300.0,309.6,1496,38.8,1
4306,1,301.6,310.1,1687,26.6,1
5302,1,303.8,313.1,1309,55.8,1
7768,0,300.2,311.4,1319,54.6,1
9874,1,298.9,309.8,1616,36.5,1
4890,1,303.7,312.5,1632,36.6,1
3592,2,301.7,310.5,1458,41.4,1
3226,1,300.6,309.4,1474,40.7,1
1003,1,296.3,307.2,1646,35.0,1
4629,2,303.0,311.1,1597,36.7,1
9130,1,297.6,308.6,1664,30.1,1
6241,2,301.2,310.7,1394,42.8,1
4669,0,303.3,311.4,1692,27.9,1
679,2,297.8,309.2,1295,61.2,1
1804,1,298.1,307.7,1388,40.3,1
7442,2,299.9,311.4,1337,54.8,1
5477,2,302.6,312.1,1445,42.0,1
4549,1,302.6,310.5,1511,37.2,1
6174,1,300.8,310.7,1633,27.8,1
7176,1,300.1,310.1,1569,43.5,1
3704,2,302.0,311.2,1418,49.5,1
8098,1,300.3,311.7,1452,41.5,1
8172,0,300.0,311.4,1641,34.5,1
9493,1,299.1,309.9,1586,36.6,1
6032,1,300.6,310.7,1455,40.6,1
7964,1,301.0,312.2,1510,39.9,1
7978,1,301.2,312.4,1378,59.0,1
6073,2,300.9,310.8,1695,30.2,1
1252,2,297.4,308.8,1359,48.7,2
1644,1,298.0,307.8,1453,37.7,1
56,1,298.8,309.1,1512,40.7,1
644,2,297.8,309.4,1495,36.5,1
9703,1,298.9,310.0,1633,31.2,1
3865,2,302.5,311.4,1629,31.7,1
9326,2,298.6,309.3,1510,40.8,1
753,1,296.9,308.1,1422,48.7,2
440,2,297.4,308.3,1535,34.6,1
6100,0,300.9,310.7,1609,28.7,1
9439,2,298.1,308.7,1315,56.8,1
5939,1,300.5,310.4,1702,33.1,1
558,2,297.5,309.4,1433,48.3,1
1986,1,298.1,307.7,1537,40.8,1
5889,2,301.5,311.1,1507,38.6,1
6098,0,300.9,310.8,1477,38.4,1
7093,1,300.7,310.2,1493,35.9,1
5226,2,304.0,313.2,1437,53.9,1
3161,2,300.4,309.7,1367,51.2,1
8694,2,297.2,308.5,1584,40.0,1
7418,2,300.1,311.3,1495,41.0,1
1747,1,298.4,308.0,1526,41.1,1
3342,0,301.4,310.7,1329,52.0,1
2851,1,300.4,309.3,1671,35.0,1
4258,2,302.6,311.0,1589,39.0,1
3656,1,302.1,311.4,1686,30.9,1
9735,0,298.9,310.1,1458,44.3,1
2160,2,299.5,309.0,1602,31.3,1
330,0,297.7,308.5,1720,29.9,1
673,2,297.6,308.9,1433,43.2,1
9699,1,298.8,309.8,1663,28.2,1
6889,2,300.9,311.4,1434,45.4,1
5505,1,302.8,312.2,1458,51.0,1
4057,1,301.9,310.9,1597,36.9,1
9855,0,298.6,309.4,1362,45.3,1
8376,2,298.8,309.6,1384,48.2,1
244,1,298.0,308.2,1442,44.1,1
3413,1,301.3,310.3,1313,55.6,1
8953,2,297.2,308.0,1478,42.5,1
9989,1,298.9,308.6,1771,24.1,1
2945,1,300.7,309.6,1505,34.9,1
5179,0,304.0,313.2,1517,43.1,1
1632,1,298.0,308.0,1433,39.2,1
9097,1,297.2,308.1,1712,30.9,1
926,0,295.6,306.1,1623,30.9,1
5495,1,302.8,312.4,1368,49.5,1
918,1,295.3,305.7,1475,51.0,1
5451,0,303.1,312.8,1435,41.9,1
2295,1,299.4,308.8,1627,32.6,1
1187,1,297.3,308.4,1417,47.8,1
9769,1,298.6,309.6,1611,35.7,1
6842,2,301.1,311.2,1591,35.0,1
1601,2,297.8,307.8,1543,43.7,1
3651,1,302.1,311.4,1446,39.7,1
4598,2,303.0,311.1,1490,43.0,1
475,1,297.4,309.1,1478,49.8,1
2750,2,299.7,309.2,1685,28.9,1
9631,1,299.0,310.1,1583,35.8,1
7173,2,300.1,310.1,1402,46.6,1
2212,2,299.6,309.0,1245,64.0,1
7851,2,300.3,311.7,1447,36.8,1
5240,1,303.7,313.0,1753,29.0,1
959,1,295.8,306.4,1399,47.6,1
7108,0,300.9,310.5,1512,41.2,1
991,1,296.2,307.0,1414,48.3,1
3797,2,302.1,310.8,1504,37.5,1
8780,2,297.5,308.6,1349,51.5,1
8990,1,297.2,307.9,1469,48.2,1
2720,1,299.5,309.2,1690,29.2,1
1463,1,298.9,310.2,1706,27.6,1
7208,2,299.7,309.6,1540,34.4,1
6635,1,301.5,310.5,1396,44.5,1
1049,1,296.5,307.6,1607,33.5,1
8327,0,298.6,309.5,1523,34.2,1
6407,1,300.2,309.8,1526,45.6,1
2522,1,298.8,308.6,1584,34.4,1
9773,1,298.5,309.5,1561,34.8,1
3470,2,301.8,310.7,1429,47.9,1
3589,2,301.7,310.6,1505,44.5,1
9113,2,297.6,308.6,1482,38.3,1
5075,1,304.1,313.1,1666,34.6,1
8189,2,299.6,310.9,1530,38.8,1
8991,1,297.2,307.9,1493,38.4,1
2820,1,300.2,309.5,1356,51.1,1
7394,2,299.7,310.5,1594,35.4,1
1566,1,298.0,308.2,1459,42.1,1
5979,1,300.5,310.6,1448,46.3,1
6023,1,300.7,310.9,1521,39.4,1
3795,2,302.2,310.8,1356,48.3,1
6784,1,301.3,310.8,1450,46.9,1
948,1,295.6,306.2,1428,44.5,1
9648,1,299.2,310.2,1458,47.0,1
7370,2,299.6,310.1,1646,29.6,1
8930,2,297.4,308.4,1620,35.8,1
7476,0,300.3,311.6,1339,53.4,1
2929,2,300.8,309.7,1258,54.9,1
2420,2,298.9,308.2,1328,49.2,1
8187,1,299.7,311.0,1827,25.4,1
7711,2,300.5,311.4,1390,51.9,1
9824,2,298.5,309.3,1488,43.7,1
4389,1,302.0,309.8,1701,27.2,1
3059,1,300.0,309.0,1709,32.1,1
8039,1,300.7,311.8,1486,47.3,1
9597,1,298.9,310.1,1466,43.4,1
1440,2,298.8,309.8,1534,37.0,1
7642,2,300.4,311.4,1352,57.3,1
7972,1,301.0,312.1,1405,46.1,1
2343,2,299.2,308.2,1674,28.2,1
8945,1,297.3,308.3,1471,38.2,1
2580,1,299.3,309.1,1795,24.7,1
8513,0,298.3,309.6,1546,36.2,1
8874,0,298.0,309.1,1557,36.4,1
5999,2,300.4,310.2,1613,36.9,5
9208,1,297.9,308.8,1386,48.6,1
4,1,298.2,308.6,1433,39.5,1
5023,1,304.0,313.1,1404,47.1,1
4460,1,302.6,310.4,1743,26.3,1
898,1,295.6,306.2,1612,31.2,1
7400,1,299.6,310.6,1642,35.1,1
1930,2,298.0,307.8,1483,50.9,1
7568,2,300.2,311.0,2370,14.7,1
8145,2,299.7,311.0,1506,42.7,1
1424,1,298.7,309.8,1539,33.4,1
4826,1,303.3,311.8,1692,30.6,1
5245,1,303.6,313.0,1593,31.6,1
8313,2,298.8,310.0,1529,38.5,1
5693,2,302.4,311.9,1313,55.7,1
4382,1,301.9,309.6,1446,43.2,1
5760,1,301.8,311.3,1551,35.8,1
2051,2,299.5,309.3,1675,29.2,1
116,1,298.8,308.6,1431,45.7,1
9090,1,297.2,307.9,1989,20.3,1
5439,1,302.9,312.5,1683,32.1,1
7770,1,300.3,311.5,1552,38.9,1
9520,1,299.0,310.1,1531,36.0,1
1542,1,298.4,309.0,2304,15.1,1
7134,2,300.5,309.9,1552,41.3,1
4892,2,303.7,312.3,1756,26.4,1
6222,2,301.2,310.9,1359,50.8,1
2717,1,299.5,309.0,1498,44.6,1
8714,1,297.2,308.6,1917,24.1,1
2008,1,298.6,308.4,1562,34.4,1
6778,1,301.2,310.7,1951,21.3,1
6637,2,301.5,310.5,1774,25.5,1
9265,2,298.3,309.0,1526,36.9,1
524,1,297.4,309.4,1401,45.9,1
3546,1,301.8,310.8,1576,38.6,1
8564,1,298.0,308.9,1500,36.7,1
8594,2,297.4,308.0,1601,34.6,1
8217,1,299.2,310.6,1370,61.9,1
7252,2,300.2,310.3,1448,40.1,1
1384,2,298.9,310.2,1331,49.0,1
3939,1,302.5,311.5,1603,32.4,1
3938,1,302.5,311.5,1802,26.4,1
9047,1,297.4,308.4,1664,28.1,1
9346,1,298.2,308.8,1442,47.0,1
1430,2,298.9,310.0,1456,43.8,1
196,1,298.3,308.5,1453,42.9,1
1200,2,296.9,307.9,1979,20.4,1
1279,1,298.2,309.4,1398,52.9,1
2888,2,300.5,309.5,1691,27.6,1
9714,1,299.1,310.2,1496,45.0,1
4840,0,303.4,311.9,1402,50.0,1
5282,2,303.7,313.0,1469,39.9,1
9329,0,298.5,309.1,2051,19.0,1
1508,2,298.0,308.6,1376,55.7,2
5826,1,301.3,311.1,1413,42.0,1
1575,1,298.2,308.2,1478,50.1,1
8468,1,298.6,309.8,1704,28.3,1
3764,1,302.3,311.0,1428,47.9,1
6664,1,301.3,310.4,1504,47.2,1
4117,2,302.0,310.5,1381,58.4,1
9314,1,298.5,309.4,1418,45.1,1
8606,1,297.5,308.4,1633,33.3,1
1797,0,298.1,307.6,1542,37.1,1
5993,1,300.7,310.6,1288,47.2,0
571,1,297.7,309.7,1498,41.0,1
1771,0,298.4,307.9,1605,31.0,1
6601,2,301.5,310.6,1424,47.0,1
5634,1,302.7,312.2,1447,47.5,1
7311,1,300.0,310.5,1606,33.5,1
5773,1,301.6,311.3,1706,29.9,1
973,1,295.8,306.6,1644,35.2,1
9594,1,299.1,310.2,1352,52.8,1
4573,2,302.9,311.0,1556,36.5,1
7345,1,299.6,310.1,1384,49.8,1
7687,2,300.7,311.7,1504,36.9,5
8431,1,298.9,310.2,1304,57.2,1
2166,1,299.5,309.1,1476,47.8,5
8744,0,297.4,308.7,1323,51.1,1
4021,1,302.1,311.0,1351,49.5,1
5197,0,303.9,313.0,1517,36.0,1
2171,2,299.4,309.1,1500,43.3,1
1454,1,299.1,310.4,1450,40.9,1
5946,2,300.8,310.8,1415,44.5,1
6728,1,301.5,310.8,1785,25.5,1
9235,1,298.3,309.1,1904,20.3,1
5434,1,302.9,312.5,1550,45.5,1
6931,2,300.9,311.5,1836,21.8,1
9676,2,299.0,310.2,1298,57.2,1
1177,2,297.2,308.3,1429,42.0,1
7301,1,300.2,310.6,1431,42.3,1
8852,2,297.7,308.9,1573,35.1,1
4414,2,302.7,310.5,1398,47.3,1
5622,2,302.9,312.2,1292,54.4,1
2215,0,299.7,309.2,1355,44.8,1
8824,2,297.3,308.8,1447,57.4,1
4349,1,301.9,309.8,1507,44.7,1
3263,1,301.3,310.1,1558,36.3,1
542,1,297.4,309.4,1296,52.3,1
5445,1,303.0,312.7,2024,19.9,1
5807,1,301.4,310.9,1440,45.4,1
8988,1,297.2,307.9,1580,35.8,1
941,1,295.6,306.2,1443,48.9,1
1648,1,297.8,307.8,1761,28.9,1
2489,1,298.9,308.7,1356,50.7,1
4653,1,303.1,311.2,1452,52.9,1
8345,1,298.8,309.7,1609,40.4,1
3350,1,301.4,310.7,1673,27.8,1
7058,1,300.8,310.6,1666,36.2,1
2081,1,299.3,309.2,2280,15.4,1
1009,1,296.2,307.1,1441,41.7,1
7477,1,300.2,311.5,1492,41.8,1
8756,2,297.4,308.7,1582,31.9,1
2521,1,298.8,308.6,1535,41.2,1
7412,1,300.0,311.1,1425,47.8,1
4031,1,302.0,310.8,2143,17.3,5
9777,2,298.6,309.6,1397,54.1,1
4239,2,302.3,311.0,1521,34.8,1
5096,2,304.1,313.5,1428,39.9,1
9102,0,297.3,308.2,1653,31.4,1
2210,1,299.8,309.3,1386,49.4,1
8003,2,300.9,312.1,1851,23.0,1
6297,1,301.0,310.5,1429,39.4,1
4974,1,303.8,312.7,1461,38.2,1
5875,2,301.5,311.1,1660,33.8,1
5042,1,304.0,313.2,1314,47.1,1
6639,1,301.5,310.5,1453,44.2,1
8365,1,298.9,309.8,1396,49.0,1
1634,1,297.9,307.9,1476,45.2,1
2198,1,299.7,309.0,1412,49.2,1
2908,2,300.6,309.4,1581,35.7,1
8495,1,298.3,309.5,1542,36.7,1
7236,1,299.8,310.0,1361,53.8,1
928,0,295.6,306.0,1396,52.4,1
1019,1,296.3,307.2,1291,58.6,1
6527,1,301.2,310.4,1515,38.4,1
7320,1,299.8,310.2,1654,32.7,1
4929,1,303.5,312.3,1584,35.2,1
98,2,298.9,308.9,1750,29.9,1
7843,1,300.1,311.5,1659,31.1,1
209,1,298.4,308.6,1591,36.7,1
4326,1,301.6,310.2,1384,57.1,1
1452,1,298.9,310.4,1831,25.4,1
4243,1,302.4,311.0,1462,48.5,1
603,1,297.9,309.8,2000,21.3,1
5231,2,303.8,313.1,2117,18.6,1
9155,1,297.5,308.6,1596,36.0,1
6850,1,301.1,311.3,1498,37.6,1
4166,2,302.2,310.5,1507,40.4,1
5876,2,301.5,311.0,1577,39.7,1
7917,1,300.8,312.1,1512,37.1,1
2019,1,298.7,308.5,1375,46.4,1
4941,1,303.6,312.6,1502,39.5,1
5480,2,302.7,312.1,1564,32.1,1
539,2,297.4,309.3,1499,36.8,1
6581,1,301.3,310.4,1507,39.1,1
6037,2,300.6,311.0,1401,54.6,1
5798,1,301.6,311.0,1431,42.6,1
7049,1,300.6,310.4,2007,19.8,1
5524,2,302.5,311.9,1524,34.8,1
717,0,297.4,308.6,1420,45.8,1
9595,1,299.1,310.3,1727,28.7,1
4145,1,301.8,310.1,1738,28.0,1
197,0,298.3,308.6,1432,49.5,1
7603,1,300.4,311.2,1705,28.7,1
7738,2,300.5,312.0,1985,19.3,1
7890,2,300.7,312.4,1371,61.7,1
5120,1,304.2,313.6,1411,46.0,1
8743,1,297.4,308.8,1467,39.0,1
3442,1,301.4,310.4,1559,39.4,1
3483,1,301.9,310.8,1540,37.6,1
4188,2,302.2,310.7,1601,33.0,1
7543,2,300.4,311.6,1401,49.9,1
7460,1,300.0,311.5,1591,32.0,1
1872,1,298.3,308.1,1840,21.5,1
5563,1,302.3,311.7,1648,32.1,1
4572,1,302.8,310.9,1708,29.8,1
7145,2,300.4,309.8,1517,40.3,1
1840,1,297.7,307.1,1715,30.2,1
9226,1,298.0,309.1,1820,23.6,1
7589,1,300.4,311.1,2013,20.1,1
2715,2,299.6,309.1,1366,55.2,1
3545,2,301.9,310.9,1483,37.0,1
114,2,298.8,308.6,1486,41.9,1
6706,2,301.5,310.6,1382,58.1,1
4923,2,303.4,312.2,1615,35.7,1
5957,1,300.7,310.9,1535,37.1,1
5552,0,302.4,311.9,1366,47.3,1
1995,2,298.2,307.9,1403,45.1,1
8205,1,299.4,310.9,1751,27.8,1
7384,2,299.7,310.4,1410,44.5,1
4247,1,302.6,311.0,1537,35.5,1
7557,1,300.3,311.4,1471,37.0,1
5018,1,303.9,313.0,1483,45.0,1
8389,1,298.9,309.9,1365,46.5,1
2933,1,300.9,309.7,1460,42.1,1
2358,1,299.3,308.5,1772,26.1,1
4513,2,302.5,310.3,1411,49.5,1
5806,2,301.4,310.9,1557,39.3,1
7903,2,300.7,312.3,1430,47.2,1
6213,1,300.8,310.6,1402,53.7,1
825,1,296.6,307.4,1436,42.8,1
1876,1,298.3,308.0,1363,50.1,1
7590,1,300.4,311.0,1802,26.0,1
4396,1,302.3,310.1,1513,40.4,1
1622,1,297.7,307.6,1844,21.9,1
7500,1,300.3,311.8,1746,26.3,1
5537,2,302.3,311.8,1363,54.0,1
3900,2,302.1,311.0,1711,28.7,1
7799,1,300.0,311.5,1812,28.3,1
920,1,295.4,305.8,1407,50.7,1
6304,0,301.2,310.6,1457,50.5,1
8700,2,297.3,308.7,1655,34.1,1
3490,1,301.9,310.9,1542,36.7,1
2246,2,299.3,308.4,1438,42.3,1
6812,1,300.9,310.6,1504,46.4,1
9743,1,298.9,310.2,1623,37.2,1
1707,1,298.2,307.8,1521,42.9,1
1572,1,298.3,308.4,1528,37.3,1
2832,2,300.3,309.2,1490,47.9,1
626,1,298.3,310.1,1545,36.3,1
8719,1,297.2,308.7,1509,39.3,1
3064,1,300.0,309.1,1431,45.4,1
3040,2,300.3,309.5,1665,31.4,1
7800,1,300.0,311.4,1374,41.9,1
1474,2,298.5,309.5,1315,48.9,1
3424,1,301.4,310.4,1496,35.2,1
7117,1,301.0,310.5,1601,33.2,1
4318,2,301.5,310.0,1417,44.6,1
2884,1,300.6,309.5,1437,40.0,1
4494,1,302.7,310.5,1511,37.7,1
4705,1,303.7,311.9,1561,33.3,1
2802,2,300.2,309.5,1642,28.8,1
7865,1,300.5,311.9,1330,59.5,1
9650,0,299.1,310.0,1657,33.1,1
3375,1,301.4,310.7,1376,50.6,1
1989,0,298.3,307.9,1420,39.2,1
7050,1,300.6,310.4,1494,47.3,1
6769,0,301.3,310.8,1434,39.5,1
9269,1,298.2,308.8,1666,31.5,1
488,2,297.4,309.1,1463,35.0,1
906,1,295.6,306.1,1474,41.2,1
5184,2,303.9,313.0,1901,22.5,1
8432,0,298.9,310.1,1324,54.6,1
2456,1,299.0,308.6,1946,22.3,1
6809,1,301.0,310.7,1391,45.0,1
2555,1,299.3,309.1,1531,37.9,1
2395,1,299.2,308.5,1488,40.3,1
3717,1,302.3,311.4,1609,32.3,1
1515,2,298.1,308.8,1628,37.6,1
9204,1,297.8,308.8,1559,35.2,1
23,2,298.9,309.3,1581,30.7,1
4098,1,301.9,310.4,1518,34.1,1
2342,1,299.1,308.2,1409,46.4,1
5506,1,302.8,312.2,1746,27.4,1
7832,2,300.0,311.4,1533,42.6,1
3561,1,301.8,310.7,1680,32.4,1
4803,2,303.5,312.4,1318,54.2,1
4224,1,302.0,310.7,1657,31.9,1
1333,1,299.0,310.3,1868,24.0,1
2265,2,299.2,308.4,1415,43.5,1
4673,1,303.3,311.5,1412,55.6,1
5525,1,302.6,311.9,1633,30.9,1
6982,0,300.8,311.2,1612,32.5,1
9095,2,297.3,308.1,1370,58.8,1
3688,2,302.0,311.2,1625,30.7,1
4726,2,303.4,311.8,1515,42.6,1
2906,1,300.6,309.4,1552,36.4,1
6331,2,300.5,310.0,1580,37.0,1
6003,1,300.5,310.3,1683,31.5,1
2523,2,298.8,308.7,1543,38.2,1
2564,1,299.3,309.1,1496,37.2,1
8354,1,298.7,309.6,1442,55.6,1
2630,1,300.0,309.7,1586,37.8,1
8094,1,300.2,311.6,1511,35.7,1
8209,1,299.2,310.7,1477,44.0,1
7174,1,300.1,310.1,1684,30.8,1
6321,2,300.8,310.2,1304,52.5,1
3846,1,302.3,311.0,1591,32.7,1
1503,1,298.0,308.7,1462,48.2,1
4823,1,303.5,311.9,1565,38.9,1
1769,2,298.3,307.8,1485,42.0,1
5327,2,303.5,312.7,1420,49.1,1
6793,1,301.2,310.6,1811,24.0,1
6564,1,301.5,310.7,1942,20.5,1
4083,1,302.0,310.4,1568,39.2,1
9472,2,298.6,309.4,1774,27.5,1
5121,2,304.2,313.6,1424,43.7,1
8213,0,299.2,310.5,1329,48.9,1
8641,1,297.6,308.6,1383,47.5,1
1910,1,298.0,307.7,1435,45.6,1
3998,1,302.2,311.1,1394,53.7,1
8007,1,300.9,312.1,1462,46.0,1
9185,1,298.0,309.2,1665,36.6,1
8912,1,297.1,308.3,1773,23.8,1
451,2,297.6,308.7,1419,41.7,1
2294,1,299.5,308.9,1520,38.3,1
4618,2,303.1,311.4,1831,23.3,1
2943,1,300.7,309.5,1461,49.9,1
5364,1,303.2,312.5,1518,39.9,1
4687,2,303.5,311.6,1562,34.2,1
86,2,299.0,309.0,1804,26.8,1
9212,2,298.0,309.0,1409,49.1,1
1042,1,296.6,307.6,1809,25.1,1
7379,1,299.5,310.0,1388,52.4,1
8174,0,299.9,311.4,1497,37.0,1
7861,1,300.5,312.0,1415,44.6,1
2143,1,299.3,308.9,1376,60.3,1
2144,2,299.3,308.8,1442,49.0,1
9890,0,298.8,309.6,1516,40.2,1
190,2,298.3,308.4,1539,43.4,1
1882,1,298.0,307.6,1548,45.8,1
5519,2,302.5,311.8,2023,19.1,1
3356,1,301.5,310.8,1367,49.0,1
2266,2,299.2,308.4,1330,51.2,1
7758,2,300.3,311.7,1723,28.3,1
9637,1,299.2,310.3,1507,41.3,1
5219,1,303.8,312.9,1589,37.2,1
7778,1,300.3,311.5,1695,25.6,1
3394,1,301.5,310.6,1490,48.1,1
8430,1,299.0,310.3,1577,40.0,1
3671,1,302.3,311.7,1701,27.5,1
1231,2,297.1,308.4,1880,23.5,1
8768,1,297.5,308.6,1380,53.5,1
9853,1,298.6,309.4,1316,51.4,1
2847,1,300.3,309.2,1412,44.8,1
5148,1,304.4,313.6,1569,38.4,1
5903,1,300.9,310.6,1598,35.4,1
756,0,296.8,308.1,1492,43.7,1
8447,1,298.5,309.9,1482,42.1,1
7068,2,300.8,310.7,1386,42.1,1
3384,0,301.4,310.6,1674,33.6,1
4195,1,302.4,311.0,1423,46.2,1
6448,1,300.6,310.1,1337,45.8,1
2990,1,300.6,309.8,1502,42.4,1
9745,1,298.8,310.1,1574,36.2,1
2664,1,299.9,309.3,1620,31.1,1
3023,1,300.5,309.6,1760,30.6,1
7620,1,300.6,311.5,1459,47.0,1
1431,1,298.9,310.0,1378,49.3,1
485,1,297.4,309.0,1568,33.7,1
7465,1,300.1,311.3,1535,42.3,1
7024,2,300.7,310.6,1572,38.5,1
7879,1,300.7,312.3,1418,49.0,1
6395,2,300.2,309.7,1408,44.0,1
993,1,296.1,307.1,1651,35.7,1
8508,1,298.4,309.7,1518,39.8,1
4006,2,302.0,311.1,1406,48.8,1
2578,1,299.5,309.4,1563,41.5,1
6250,1,300.7,310.1,1542,35.5,1
3915,1,302.5,311.5,1493,35.1,1
7608,2,300.5,311.3,1468,41.1,1
4783,1,303.8,312.5,1368,52.6,1
8812,1,297.2,308.5,1574,35.8,1
9615,2,299.1,310.3,1441,43.9,1
546,1,297.6,309.4,1958,22.1,1
6862,0,301.1,311.3,2207,16.6,1
4999,2,303.6,312.8,1825,25.2,1
5966,0,300.5,310.9,1447,46.5,1
7377,1,299.5,310.0,1481,43.1,1
7874,1,300.7,312.4,1470,38.6,1
1013,2,296.1,307.1,1433,38.5,1
